id1,code.1,description.1,id2,code.2,description.2,Weight
487,29948812460,Green Bell Pepper,66,99997520,"Green pepper, cooked, as ingredient",0.7810730446024562
319,20909306850,"Lightlife Smart Dogs, Veggie, 12 oz",5486,13130310,"Light ice cream, chocolate",0.7810410641989589
500,48679739474,Russet Potato,7865,93301136,Rusty Nail,0.7810256410256411
331,80565372007,"Wildwood, Organic Sproutofu, Super Firm, 16 oz",9613,20088,"Wild rice, raw",0.780697563306259
190,69645885481,"Almond Breeze Dairy Free Almondmilk, Vanilla, 32 FL OZ",159,11350000,"Almond milk, sweetened",0.7799397483608009
223,43509830228,"Ocean Spray Craisins Original Dried Cranberries, 24 Ounce Value Pack",6124,26125100,"Ocean perch, raw, bocaccio, menpachi, orange roughy, redfish, rockfish",0.7795602892319718
217,38338913106,"Ocean Spray Craisins Dried Cranberries, Reduced Sugar, 20 Ounce",6122,26125140,"Ocean perch, coated, fried, fried, NS as to coating, bocaccio, menpachi, orange roughy, redfish, rockfish",0.779501133786848
236,72493373782,"Ocean Spray Craisins Dried Cranberries, 6 Ounce Resealable Bag",6124,26125100,"Ocean perch, raw, bocaccio, menpachi, orange roughy, redfish, rockfish",0.7792933947772658
523,62597787117,"Light & Fit by Dannon Greek Nonfat Yogurt, Vanilla, Gluten-Free, 5.3 oz., 4 Pack",5482,13142110,"Light ice cream cone, chocolate, prepackaged, any topping, fat or sugar free, reduced fat or sugar",0.7792857142857142
28,55396918426,"Larabar Banana Bread, Gluten Free Vegan Fruit & Nut Bar, 1.6 oz Bars, 16 Ct",75,81202000,Lard,0.779111111111111
370,69193524620,"Reese Non Pareil Capers, 3.5 Oz",7562,91734100,"Reese's Peanut Butter Cup, Reese's Bites",0.7790322580645161
58,73539071815,"Mission Burrito Flour Tortillas, Trans Fat Free, Authentic, Large Size, 8 Count",5813,16112,Miso,0.7784810126582279
202,50756378774,"Baked Cravings Deluxe Confetti Cupcake In A Jar, 5.1 Oz",517,41201010,Baked beans,0.7781818181818181
290,75993257898,Breyers Ice Cream for a Delicious Dessert Chocolate Ice Cream Made with Real Dutch Cocoa 48 oz,1356,51184240,"Breadsticks, soft, with parmesan cheese, from frozen, homemade, school cafeteria (K-12), NS as to cheese kind",0.7781140563151049
450,91135878434,"Blue Diamond Almonds Nut Thin Crackers Crisps, Smokehouse, 4.25 Oz",1130,83300100,"Blue or roquefort cheese dressing, fat free, nonfat",0.7780451574569222
50,89469831243,"Mission Soft Taco Flour Tortillas, Trans Fat Free, Authentic, Medium Size, 10 Count",5813,16112,Miso,0.7779116465863454
347,33595970482,"Squirrel Brand, Artisan Nuts Sweet Brown Butter Cashews, 3.5 oz",8601,26213140,"Squid, coated, fried, cuttlefish, calamari, fried, NS as to coating",0.7777540867093106
203,81795460329,"Baked Cravings Vanilla Cupcake In A Jar, 5.1 Oz",521,41201020,"Baked beans, vegetarian",0.7775619282557302
161,32664840359,"M&M'S Fudge Brownie Sharing Size Chocolate Candy, 9.05 Oz. Stand Up Bag",5562,91731060,M&M's Peanut Butter Chocolate Candies,0.7774721563908297
290,75993257898,Breyers Ice Cream for a Delicious Dessert Chocolate Ice Cream Made with Real Dutch Cocoa 48 oz,1303,51301050,"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery, toasted, not pre-sliced",0.7770921985815603
162,49409260810,"Dove Promises Peanut Butter and Dark Chocolate Candy Bag, 7.61 Oz",3717,24402100,"Dove, cooked, NS as to cooking method, squab, pigeon",0.7770085470085469
69,17243914727,"Mission Carb Balance Soft Taco Flour Tortillas, Low Carb, Keto, High Fiber, No Sugar, 8 Count",5813,16112,Miso,0.7767025089605734
56,76383130913,"Mission Carb Balance Spinach Herb Tortilla Wraps, Low Carb, Keto, High Fiber, No Sugar, 8 Count",5813,16112,Miso,0.7764912280701753
370,69193524620,"Reese Non Pareil Capers, 3.5 Oz",7560,91734450,Reese's Crispy Crunchy Bar,0.776302729528536
449,26312476808,"Simple Mills Almond Flour Cracker Snack Pack, Farmhouse Cheddar, 4.9 oz (PACKAGING MAY VARY)",8198,91301100,"Simple syrup, sugar and water, grenadine",0.776133069828722
450,91135878434,"Blue Diamond Almonds Nut Thin Crackers Crisps, Smokehouse, 4.25 Oz",1132,9352,"Blueberries, canned, light syrup, drained",0.7761271249076127
338,72401114680,"Wonderful Pistachios, Roasted and Salted, 16 Ounce Bag",9631,58111120,"Wonton, fried, meatless, fried dumpling, pot Sticker",0.7759384215524567
298,73428395674,Breyers Classics Ice Cream for a Delicious Frozen Treat Mint Chocolate Chip Made with 100% Grade A Milk & Cream 48 oz,1214,51000190,"Bread, made from home recipe or purchased at a bakery, toasted, NS as to major flour, not pre-sliced",0.7756521626521626
146,48668732150,M&M'S Milk Chocolate MINIS Candy 3-lb. Bulk Candy Bag,5560,91700500,M&M's Almond Chocolate Candies,0.7755660377358491
354,67106559484,"Blue Diamond Almonds Gluten Free Smokehouse Flavored Snack Nuts, 16 Oz Resealable Bag (Pack of 1)",1136,9054,"Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",0.7751610049686258
223,43509830228,"Ocean Spray Craisins Original Dried Cranberries, 24 Ounce Value Pack",6122,26125140,"Ocean perch, coated, fried, fried, NS as to coating, bocaccio, menpachi, orange roughy, redfish, rockfish",0.7750657185951304
12,17108191538,"Manischewitz, Mix Potato Pancake, 6 Oz",5638,58133120,"Manicotti, cheese-filled, with tomato sauce, meatless",0.7744573698396935
523,62597787117,"Light & Fit by Dannon Greek Nonfat Yogurt, Vanilla, Gluten-Free, 5.3 oz., 4 Pack",5487,13130310,"Light ice cream, chocolate, fat or sugar free, reduced fat or sugar, in a cup, scoop",0.7744187675070027
272,96165588989,"Red Raspberries, 6 oz",103,99997525,"Red pepper, cooked, as ingredient",0.7743506493506493
354,67106559484,"Blue Diamond Almonds Gluten Free Smokehouse Flavored Snack Nuts, 16 Oz Resealable Bag (Pack of 1)",1131,83201000,"Blue or roquefort cheese dressing, light, diet, low calorie, low fat, reduced calorie, or reduced fat dressing",0.7742642924086224
341,62371058106,"Blue Diamond Almonds Low Sodium Lightly Salted Snack Nuts, 100 Calorie Packs, 32 Count",1131,83201000,"Blue or roquefort cheese dressing, light, diet, low calorie, low fat, reduced calorie, or reduced fat dressing",0.774081031435206
202,50756378774,"Baked Cravings Deluxe Confetti Cupcake In A Jar, 5.1 Oz",518,41201050,Baked beans from fast food / restaurant,0.774032634032634
407,44784596735,"Red Baron, French Bread 5 Cheese and Garlic Pizza, 8.80 oz (Frozen)",103,99997525,"Red pepper, cooked, as ingredient",0.7736492363358035
335,26518133998,"Lightlife, Smart Dogs Jumbo, 13.5 Ounce",5489,13130100,"Light ice cream, NFS",0.7735897435897436
220,10128960084,"Ocean Spray, Craisins Dried Cranberries, Original, 12 Ounce Resealable Bag",6122,26125140,"Ocean perch, coated, fried, fried, NS as to coating, bocaccio, menpachi, orange roughy, redfish, rockfish",0.7734105534105532
323,61406022287,"Beyond Meat Plant-Based Feisty Crumbles, Vegan, 10 Oz",709,21105130,"Beef steak, braised, lean only eaten",0.7730433263452131
347,33595970482,"Squirrel Brand, Artisan Nuts Sweet Brown Butter Cashews, 3.5 oz",8606,23333100,"Squirrel, cooked",0.7730006105006104
236,72493373782,"Ocean Spray Craisins Dried Cranberries, 6 Ounce Resealable Bag",6125,26125160,"Ocean perch, steamed or poached, bocaccio, orange roughy, menpachi, redfish, rockfish",0.7727376229084009
279,43345897254,Cantaloupe Melon,1790,11935,Catsup,0.7722222222222221
217,38338913106,"Ocean Spray Craisins Dried Cranberries, Reduced Sugar, 20 Ounce",6125,26125160,"Ocean perch, steamed or poached, bocaccio, orange roughy, menpachi, redfish, rockfish",0.7716583444972193
12,17108191538,"Manischewitz, Mix Potato Pancake, 6 Oz",5637,58133130,"Manicotti, cheese-filled, with meat sauce, manicotti, NFS",0.7716273442226255
2,91682031543,"Simple Mills Almond Flour Pancake Mix & Waffle Mix, Gluten Free, Made with whole foods, (Packaging May Vary)",8198,91301100,"Simple syrup, sugar and water, grenadine",0.7715656565656566
299,42320453139,"Breyers Ice Cream, Chocolate Snack Cups, 3 oz, 10 ct",1316,18416,"Bread, white, commercially prepared, low sodium, no salt",0.7715436590436592
205,34732872459,"Baked Cravings Lemon Cupcake In A Jar, 5.1 Oz",518,41201050,Baked beans from fast food / restaurant,0.7714102564102564
128,98062553511,"Horizon Organic String Cheese, Mozzarella, 6 Ounce, Individually Packaged Mozzarella String Cheese with Protein and Calcium, Great for Snacks for Kids or Grown-Ups",4969,92610030,"Horchata beverage, made with milk, Horchata de arroz, Horchata de almendras, made with rice, nuts, or seeds",0.7708762273207818
298,73428395674,Breyers Classics Ice Cream for a Delicious Frozen Treat Mint Chocolate Chip Made with 100% Grade A Milk & Cream 48 oz,1326,51122310,"Bread, white, special formula, added fiber, toasted, Iron Kids Bread, Kids' Choice Bread, pre-sliced or not",0.7706842636229968
146,48668732150,M&M'S Milk Chocolate MINIS Candy 3-lb. Bulk Candy Bag,5563,91731010,M&M's Peanut Chocolate Candies,0.7705605687722177
295,99023139068,"Halo Top Birthday Cake Light Ice Cream, 1 pt, 16 fl oz (Frozen)",4842,26118034,"Halibut, coated, baked or broiled, made with cooking spray",0.7704529171728499
408,52010872799,"Red Baron Brick Oven Pepperoni Pizza, 17.89 oz (frozen)",103,99997525,"Red pepper, cooked, as ingredient",0.7704242424242425
36,57335558893,"Vega Protein Snack Bar, Chocolate Peanut Butter - Vegan Protein Bars, Plant Based, Vegetarian, Dairy Free, Gluten Free, Soy Free, Non GMO (12 Count)",9385,76603010,"Vegetable and beef, baby food, strained, Beech-Nut Stage 2 Dinner, Earth's Best Dinner, Gerber Second Foods Dinner",0.7699474092088692
494,77974698624,Organic Red Bell Pepper,6209,9452,Orange Pineapple Juice Blend,0.7696632886564236
299,42320453139,"Breyers Ice Cream, Chocolate Snack Cups, 3 oz, 10 ct",1273,51806020,"Bread, rice, toasted, pre-sliced or not",0.7696581196581196
161,32664840359,"M&M'S Fudge Brownie Sharing Size Chocolate Candy, 9.05 Oz. Stand Up Bag",5563,91731010,M&M's Peanut Chocolate Candies,0.7696496930299748
18,44808900386,"General Mills, Bisquik Shake And Pour, Buttermilk, 5.1 Oz",4612,27445150,"General Tso chicken, fried chicken with vegetables in spicy soy sauce",0.7695525044495296
298,73428395674,Breyers Classics Ice Cream for a Delicious Frozen Treat Mint Chocolate Chip Made with 100% Grade A Milk & Cream 48 oz,1267,51122010,"Bread, reduced calorie and/or high fiber, white or NFS, toasted, light or lite, pre-sliced or not",0.7694725402810046
236,72493373782,"Ocean Spray Craisins Dried Cranberries, 6 Ounce Resealable Bag",6121,26125131,"Ocean perch, coated, baked or broiled, no added fat, bocaccio, menpachi, orange roughy, redfish, rockfish",0.7687962872177011
15,54140867177,"Pearl Milling Company Buttermilk Complete Mix, 5lb",6544,9253,"Pears, canned, water pack, solids and liquids",0.7687407407407407
162,49409260810,"Dove Promises Peanut Butter and Dark Chocolate Candy Bag, 7.61 Oz",3716,43287,"Dove, cooked (includes squab)",0.7685203552070119
449,26312476808,"Simple Mills Almond Flour Cracker Snack Pack, Farmhouse Cheddar, 4.9 oz (PACKAGING MAY VARY)",8197,91301100,Simple syrup,0.7684057971014493
359,76780989721,"Planters NUT-rition Energy Mix With Dried Cranberries, Lightly Salted, 5.5 oz Bag",6888,91732100,Planters Peanut Bar,0.7682651072124757
128,98062553511,"Horizon Organic String Cheese, Mozzarella, 6 Ounce, Individually Packaged Mozzarella String Cheese with Protein and Calcium, Great for Snacks for Kids or Grown-Ups",4970,92610020,"Horchata beverage, made with water, Horchata, NFS, Horchata de arroz, Horchata de almendras, made with rice, nuts, or seeds",0.7681845146058822
459,56879522856,"Marine Harvest Fresh Tilapia Fillets, Farm-Raised, 12 oz",5660,53241510,"Marie biscuit, Rich tea biscuit, Maria",0.7681607865818392
523,62597787117,"Light & Fit by Dannon Greek Nonfat Yogurt, Vanilla, Gluten-Free, 5.3 oz., 4 Pack",5484,13135010,"Light ice cream sandwich, chocolate, Skinny Cow, Weight Watchers, fat or sugar free, reduced fat or sugar",0.768095238095238
223,43509830228,"Ocean Spray Craisins Original Dried Cranberries, 24 Ounce Value Pack",6125,26125160,"Ocean perch, steamed or poached, bocaccio, orange roughy, menpachi, redfish, rockfish",0.7679724655819774
41,77852193212,"Vega Sport Vegan Protein Bar, Crispy Mint Chocolate, Post Workout Protein Energy Bars - Plant Based, Vegan, BCAAs, Vegetarian, Dairy Free, Gluten Free, Non GMO (12 Count)",9382,83108000,"Vegan mayonnaise, imitation, Vegenaise, vegan mayonnaise",0.7676330532212885
36,57335558893,"Vega Protein Snack Bar, Chocolate Peanut Butter - Vegan Protein Bars, Plant Based, Vegetarian, Dairy Free, Gluten Free, Soy Free, Non GMO (12 Count)",9388,76605010,"Vegetable and chicken, baby food, strained, Gerber Second Foods Dinner, Beech-Nut Stage 2 Dinner",0.7675317260031115
282,67703551996,Red Mango,7565,41205010,Refried beans,0.7675213675213675
41,77852193212,"Vega Sport Vegan Protein Bar, Crispy Mint Chocolate, Post Workout Protein Energy Bars - Plant Based, Vegan, BCAAs, Vegetarian, Dairy Free, Gluten Free, Non GMO (12 Count)",9442,41811890,"Vegetarian burger or patty, meatless, no bun, veggie burger, made with soy and/or vegetables and grains, soyburger, bean burger, meat substitute, Boca burger, Gardenburger, Morningstar Farms, Worthington FriPats",0.7674537682371527
299,42320453139,"Breyers Ice Cream, Chocolate Snack Cups, 3 oz, 10 ct",1193,51107010,"Bread, French or Vienna, baguette, pre-sliced or not",0.7674358974358974
201,25315523125,"Table Talk 4"" Blueberry Pie, Sugar Free, 4 oz",8852,81100000,"Table fat, NFS",0.7673015873015873
230,36203178082,"Craisins Reduced Sugar Dried Cranberries, 5 oz",3461,54319005,"Crackers, rice and nuts, Blue Diamond Nut Thins",0.7670174221399938
137,21106699152,"Frigo Cheese Heads, Regular String Cheese, 36 Count",4400,77121010,"Fried stuffed potatoes, Puerto Rican style, Rellenos de papas",0.766579821459789
167,42725771577,"Dove Promises Sea Salt and Caramel Dark Chocolate Candy Bag, 7.61 Oz",3717,24402100,"Dove, cooked, NS as to cooking method, squab, pigeon",0.7665661136249371
326,37410336155,"Tofurky, Deli Slices, Peppered, 5.5 oz",8999,16129,"Tofu, fried",0.7665603402445508
153,94718351769,"Dove Promises Dark Chocolate Candy Bag, 15.8 Oz",3717,24402100,"Dove, cooked, NS as to cooking method, squab, pigeon",0.7659771996162311
386,38441682259,"Red Baron, Classic Pepperoni Pizza, 20.60 oz (Frozen)",103,99997525,"Red pepper, cooked, as ingredient",0.7658547741566609
203,81795460329,"Baked Cravings Vanilla Cupcake In A Jar, 5.1 Oz",519,41201010,"Baked beans, chili, barbecue, baked beans, NFS",0.765618254702436
459,56879522856,"Marine Harvest Fresh Tilapia Fillets, Farm-Raised, 12 oz",5641,4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",0.7655054644808743
363,83741298382,"Wild Planet Wild Yellowtail Fillets in Organic Extra Virgin Olive Oil, Skinless & Boneless, 4.4 Ounce",9613,20088,"Wild rice, raw",0.7653030138178653
2,91682031543,"Simple Mills Almond Flour Pancake Mix & Waffle Mix, Gluten Free, Made with whole foods, (Packaging May Vary)",8197,91301100,Simple syrup,0.7651851851851852
212,35616167514,"Fresh Brand – Patriotic Chocolate Mini Cupcakes, 10 oz (12 ct) (Seasonal)",4370,55301050,"French toast sticks, plain, from home, store, or other place (excluding frozen)",0.7650735200102289
359,76780989721,"Planters NUT-rition Energy Mix With Dried Cranberries, Lightly Salted, 5.5 oz Bag",6884,71900200,"Plantain, cooked with oil, fried plantains, tostones, plantain, NFS, from restaurant",0.7650015561780268
460,44816941551,"SeaPak Jumbo Butterfly Shrimp with Oven Crispy Breading, Delicious Seafood, Frozen 9 ounces",8114,93301142,"Seven and Seven, whiskey and lemon-lime soft drinks such as 7-Up or Sprite",0.7642481900546416
161,32664840359,"M&M'S Fudge Brownie Sharing Size Chocolate Candy, 9.05 Oz. Stand Up Bag",5564,91746200,M&M's Pretzel Chocolate Candies,0.7640582951805123
460,44816941551,"SeaPak Jumbo Butterfly Shrimp with Oven Crispy Breading, Delicious Seafood, Frozen 9 ounces",8075,27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",0.7639908702408702
406,74436613931,"Celeste Original Cheese Pizza for One, Individual Microwavable Frozen Pizza, 5.08 oz.",1809,75603020,"Celery soup, cream of, prepared with water, home recipe, canned or ready-to-serve",0.7635729847494552
289,60584568912,"Breyers Original Ice Cream for a Delicious Dessert Natural Vanilla Made with 100% Grade A Milk & Cream, Sustainably-Farmed Vanilla 48 oz",1317,51101000,"Bread, white, diet sliced or very thin sliced, English muffin bread, pre-sliced, commercial, pretzel bun",0.7631347410759175
125,51805025541,"Sargento Sliced Medium Natural Cheddar Cheese, 11 slices",7886,4686,"Salad dressing, honey mustard dressing, reduced calorie",0.7623665223665224
333,37672197925,"Tofurky, Deli Slices, Oven Roasted, 5.5 oz",8999,16129,"Tofu, fried",0.7620490620490621
328,72084853415,"MorningStar Farms Veggitizers Meatless Chicken Wings, Plant Based Protein Vegan Meat, Frozen Meal, Buffalo, 10.5oz Bag (1 Bag)",5858,25221210,Mortadella,0.7618518518518519
101,90898438230,"Cascadian Farm Organic Cinnamon Crunch Cereal, Whole Grain Cereal, 9.2 oz",1768,63110010,"Cassaba melon, raw, cranshaw or crenshaw melon",0.7615832314556492
41,77852193212,"Vega Sport Vegan Protein Bar, Crispy Mint Chocolate, Post Workout Protein Energy Bars - Plant Based, Vegan, BCAAs, Vegetarian, Dairy Free, Gluten Free, Non GMO (12 Count)",9440,75317010,"Vegetables, stew type, cooked, fat added, potatoes, carrots, onions, celery, NS as to fat added, from restaurant",0.7609404024767802
289,60584568912,"Breyers Original Ice Cream for a Delicious Dessert Natural Vanilla Made with 100% Grade A Milk & Cream, Sustainably-Farmed Vanilla 48 oz",1270,51122110,"Bread, reduced calorie and/or high fiber, white or NFS, with fruit and/or nuts, toasted, light or lite, pre-sliced or not",0.7606510107989709
